"farmer","siteid_source","siteid","gridpointid","gridcellid_rainfall","rainfallregime","gridcellid_smoist","gridcellid_temp","year","NDWDMTBelow13.8C","GDDBelow13.8","S","LowestADMT31","alt4gridcell_temp","rains","start_wet","end_wet","Ndays","Nwetdays","Ndrydays","rainfallacc","smoist_Ndayswthobs","smoistacc","avgsmoistbefNdayswthobs","avgsmoistbef","temp_avdm","temp_mindm","temp_maxdm","Ndryspls2days","Ndryspls3days","Ndryspls4days","Ndryspls5days","Ndryspls6days","Ndryspls7days","Ndryspls8days","Ndryspls9days","Ndryspls10days","Ndryspls11days","Ndryspls12days","Ndryspls13days","Ndryspls14days","Ndryspls15days","Ndryspls16days","Ndryspls17days","Ndryspls18days","Ndryspls19days","Ndryspls20ormoredays","Ndrysplmaxlgth","Ndrysplfst20days","Ndrysplaft50days","dmtperc2.5","dmtperc5","dmtperc10","dmtperc25","dmtperc75","dmtperc90","dmtperc95","dmtperc97.5","county","region","m_asl"
"farmer_187","FinalCoordinates",1,1,88,2,2,3,2014,0,0,234,293.56,1301.521,"LR",74,169,95,67,28,863.83,73,26.14,8,0.1894,294.54,292.75,296.75,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,292.8141,293.2104,293.4107,293.8231,295.0123,295.4607,295.9091,296.1374,"Kakamega","Butere/Mumias",1363
"farmer_187","FinalCoordinates",1,1,88,2,2,3,2014,0,0,234,293.56,1301.521,"SR",217,322,105,80,25,711.38,80,28.66,7,0.279,294.28,291.25,296.25,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,291.8606,292.5363,292.9016,293.4522,294.7885,295.5543,295.7445,295.8997,"Kakamega","Butere/Mumias",1363
"farmer_187","FinalCoordinates",1,1,88,2,2,3,2015,0,0,310,293.45,1301.521,"LR",74,169,95,74,21,995.36,79,26.83,9,0.1222,294.43,292,300,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,292.2643,292.3684,292.8809,293.5295,294.4905,295.6917,299.063,299.5836,"Kakamega","Butere/Mumias",1363
"farmer_187","FinalCoordinates",1,1,88,2,2,3,2015,0,0,310,293.45,1301.521,"SR",217,322,105,75,30,704.38,82,28.15,8,0.2683,294.8,292.25,297.25,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,6,292.4552,292.8055,293.0658,293.9066,295.4682,295.9087,296.234,296.5943,"Kakamega","Butere/Mumias",1363
"farmer_187","FinalCoordinates",1,1,88,2,2,3,2016,0,0,181,293.6,1301.521,"LR",74,169,95,63,32,841.17,74,25.72,8,0.2013,295.03,292.75,298.5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,2,14,292.8363,292.986,293.4695,294.0508,295.3113,297.2971,297.8784,298.1374,"Kakamega","Butere/Mumias",1363
"farmer_187","FinalCoordinates",1,1,88,2,2,3,2016,0,0,181,293.6,1301.521,"SR",217,322,105,54,51,368.54,84,27.29,9,0.2241,295.08,292.25,297,4,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,11,8,11,292.9109,293.2818,293.8761,294.3326,295.702,296.0918,296.2202,296.4247,"Kakamega","Butere/Mumias",1363
"farmer_187","FinalCoordinates",1,1,88,2,2,3,2017,0,0,195,294.15,1301.521,"LR",74,169,95,58,37,793.87,74,26.34,8,0.2244,295.22,293,298,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,5,293.2853,293.4805,293.8759,294.4464,295.6126,296.5636,296.9139,297.2342,"Kakamega","Butere/Mumias",1363
"farmer_187","FinalCoordinates",1,1,88,2,2,3,2017,0,0,195,294.15,1301.521,"SR",217,322,105,74,31,680.19,81,30.46,9,0.2855,294.52,291.5,297,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,291.9074,292.5626,293.1241,293.8839,295.0455,295.486,295.8163,296.0971,"Kakamega","Butere/Mumias",1363
"farmer_187","FinalCoordinates",1,1,88,2,2,3,2018,0,0,184,293.25,1301.521,"LR",74,169,95,73,22,978.91,80,29.3,9,0.2797,293.75,291.25,296,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,291.7683,292.22,292.5338,293.1186,294.1219,294.7685,294.9397,295.1584,"Kakamega","Butere/Mumias",1363
"farmer_187","FinalCoordinates",1,1,88,2,2,3,2018,0,0,184,293.25,1301.521,"SR",217,322,105,63,42,494.95,86,29.07,8,0.2757,294.64,292.25,296.25,4,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,292.3301,292.7825,293.295,293.9237,295.269,295.6734,295.8496,295.9457,"Kakamega","Butere/Mumias",1363
"farmer_187","FinalCoordinates",1,1,88,2,2,3,2019,0,0,337,293.43,1301.521,"LR",74,169,95,59,36,659.09,79,25.34,10,0.2385,295.28,292.75,299,3,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,3,292.8188,292.9377,293.3443,293.8574,296.022,297.5861,298.2805,298.5808,"Kakamega","Butere/Mumias",1363
"farmer_187","FinalCoordinates",1,1,88,2,2,3,2019,0,0,337,293.43,1301.521,"SR",217,322,105,75,30,863.79,89,32.01,7,0.2651,294.2,292.75,296.5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,292.75,292.75,293.0653,293.527,294.5781,295.3476,295.6404,295.798,"Kakamega","Butere/Mumias",1363
"farmer_382","FinalCoordinates",2,2,59,2,9,26,1981,0,0,193,293.45,1341.684,"LR",73,161,88,76,12,723,0,0,0,0,294.2,293,295.5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,293,293.0175,293.2002,293.563,294.539,294.8418,295.0746,295.3173,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,1981,0,0,193,293.45,1341.684,"SR",249,335,86,40,46,291.3,0,0,0,0,294.37,292.5,296.25,3,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,292.6914,293.0405,293.3333,293.765,294.7673,295.2778,295.5443,295.6794,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,1982,0,0,322,293.4,1341.684,"LR",73,161,88,47,41,578.61,0,0,0,0,294.62,292.5,297.5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,16,2,292.7653,292.9004,293.1757,293.6812,295.1076,296.1487,296.6341,296.9495,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,1982,0,0,322,293.4,1341.684,"SR",249,335,86,53,33,625.51,0,0,0,0,293.97,291.75,296,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,4,291.8947,292.3286,292.7838,293.3028,294.4047,295.1194,295.4214,295.715,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,1983,0,0,365,293.56,1341.684,"LR",73,161,88,55,33,550.29,0,0,0,0,295.29,293.75,297.25,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,293.8516,294.0373,294.3036,294.7135,295.6174,295.9677,296.227,296.7,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,1983,0,0,365,293.56,1341.684,"SR",249,335,86,46,40,400.17,0,0,0,0,294.09,292.75,295.75,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6,292.8461,293.0263,293.2905,293.5668,294.3896,294.711,294.9752,295.3566,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,1984,0,0,207,293.14,1341.684,"LR",73,161,88,29,59,323.19,0,0,0,0,294.72,292.5,297.5,4,1,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,13,13,5,293.3008,293.5511,293.7112,294.0766,294.9224,295.5731,296.3238,296.6992,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,1984,0,0,207,293.14,1341.684,"SR",249,335,86,37,49,376.16,0,0,0,0,294,291.75,296,3,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,5,9,292.2733,292.5158,292.7327,293.273,294.5195,295.0896,295.3576,295.4895,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,1985,0,0,194,292.98,1341.684,"LR",73,161,88,63,25,771.39,0,0,0,0,293.73,292,297.75,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,292,292.2763,292.5353,293.0303,293.8879,294.6016,296.2017,297.1514,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,1985,0,0,194,292.98,1341.684,"SR",249,335,86,37,49,299.7,0,0,0,0,294.09,292,296,2,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10,6,9,292,292.2763,292.7007,293.5776,294.4705,294.975,295.3393,295.4435,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,1986,0,0,199,293.1,1341.684,"LR",73,161,88,54,34,690.35,0,0,0,0,294.11,292,295.5,3,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4,292.529,292.7778,293.03,293.5766,294.5015,294.9219,295.0375,295.1777,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,1986,0,0,199,293.1,1341.684,"SR",249,335,86,43,43,374.73,0,0,0,0,294.16,292.75,296,2,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,3,3,292.7988,292.8899,293.0591,293.4397,294.5588,295.037,295.3916,295.6064,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,1987,0,0,160,293.68,1341.684,"LR",73,161,88,57,31,599.42,0,0,0,0,294.43,292.5,297,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,292.5766,292.7117,293.0901,293.5946,295.0496,295.6847,296.0991,296.2387,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,1987,0,0,160,293.68,1341.684,"SR",249,335,86,56,30,491.51,0,0,0,0,294.87,292.75,296.5,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,292.8964,293.0841,293.6509,294.274,295.2688,295.7755,296.0458,296.1809,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,1988,0,0,366,293.65,1341.684,"LR",73,161,88,51,37,704.45,0,0,0,0,294.7,292.25,296.5,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,5,14,292.803,293.1774,293.4922,294.0496,295.1812,295.7257,295.9299,296.1341,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,1988,0,0,366,293.65,1341.684,"SR",249,335,86,46,40,472.48,0,0,0,0,294.23,292.25,296,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,292.4677,292.8694,293.1809,293.5976,294.6149,294.9827,295.1854,295.4632,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,1989,0,0,183,293.4,1341.684,"LR",73,161,88,45,43,570.78,0,0,0,0,293.99,292.5,295.5,6,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,292.5,292.536,292.8634,293.4069,294.461,294.7342,294.9745,295.2267,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,1989,0,0,183,293.4,1341.684,"SR",249,335,86,48,38,415.31,0,0,0,0,294.49,292.5,295.75,5,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,9,4,292.6952,293.0173,293.232,293.8403,294.9595,295.4214,295.5971,295.6752,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,1990,0,0,215,293.85,1341.684,"LR",73,161,88,60,28,474.36,0,0,0,0,294.44,292.75,295.75,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,293.0353,293.4016,293.5878,293.8671,294.798,295.1164,295.2395,295.4767,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,1990,0,0,215,293.85,1341.684,"SR",249,335,86,42,44,282.1,0,0,0,0,294.76,292.5,296.25,5,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,293.262,293.3934,293.5811,294.1742,295.2327,295.687,295.8859,295.9948,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,1991,0,0,299,293.52,1341.684,"LR",73,161,88,61,27,806.37,0,0,0,0,294.6,293.25,297.25,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,4,293.25,293.5063,293.5943,293.8426,294.8236,296.0528,296.7175,296.9016,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,1991,0,0,299,293.52,1341.684,"SR",249,335,86,39,47,418.24,54,19.59,6,0.2483,294.32,292,296.5,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,292.0991,292.3243,292.7252,293.518,294.9234,295.6487,295.9775,296.1532,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,1992,0,0,194,293.32,1341.684,"LR",73,161,88,49,39,520.89,26,19.62,6,0.1174,294.98,293,298.5,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,11,6,293.2643,293.4019,293.6166,294.0846,295.3013,296.2703,296.6997,297.6522,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,1992,0,0,194,293.32,1341.684,"SR",249,335,86,42,44,404.82,31,18.77,0,0,294.33,293,296,4,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,10,10,8,293.009,293.1171,293.2913,293.6607,294.6697,295.1171,295.4745,295.6547,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,1993,0,0,189,293.9,1341.684,"LR",73,161,88,57,31,627.76,33,20.51,3,0.1431,294.73,293.25,296.25,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,293.259,293.3521,293.5263,294.0008,295.22,295.5743,295.8506,295.9887,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,1993,0,0,189,293.9,1341.684,"SR",249,335,86,33,53,250.93,33,15.56,1,0.2085,295.11,293.25,296.25,2,2,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,13,5,13,293.3941,293.6074,293.9677,294.5533,295.5353,295.9227,296.0999,296.1749,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,1994,0,0,319,293.58,1341.684,"LR",73,161,88,56,32,725.54,29,24.21,7,0.146,294.58,292.75,297.25,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,293.0518,293.5158,293.6734,293.9977,294.8851,295.3626,295.7004,295.9752,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,1994,0,0,319,293.58,1341.684,"SR",249,335,86,58,28,549.92,27,20.09,1,0.2637,294.33,292.25,296.75,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,292.5113,292.6464,292.9122,293.5203,294.9842,295.4347,295.6374,295.7455,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,1995,0,0,193,293.62,1341.684,"LR",73,161,88,54,34,567.29,35,23.29,5,0.2484,294.8,292.5,296.75,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,293.053,293.521,293.7422,294.1166,295.1078,296.0183,296.3501,296.4905,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,1995,0,0,193,293.62,1341.684,"SR",249,335,86,48,38,413.28,30,21.93,4,0.2097,294.69,293,296,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,293.1441,293.3574,293.6306,294.018,295.0961,295.4204,295.7147,295.8679,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,1996,0,0,192,293.64,1341.684,"LR",73,161,88,54,34,633.18,40,24.81,4,0.2017,294.51,292.5,296,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,292.7277,293.1376,293.3864,293.8348,294.9104,295.3448,295.5621,295.7828,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,1996,0,0,192,293.64,1341.684,"SR",249,335,86,59,27,508.82,31,18.44,4,0.2416,294.59,292.25,296.5,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,292.7733,293.0243,293.3518,294.1772,294.9685,295.2408,295.4832,295.8576,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,1997,0,0,334,293.24,1341.684,"LR",73,161,88,47,41,629.69,30,20.91,0,0,294.67,292,299.25,3,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,5,12,292.3048,292.6749,292.9942,293.5748,294.9464,297.0511,297.951,298.6549,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,1997,0,0,334,293.24,1341.684,"SR",249,335,86,45,41,460.65,14,22.48,1,0.2753,294.94,291.75,297.5,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,16,8,3,292.0205,292.291,293.1544,293.8048,296.0208,296.7057,296.9359,297.1086,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,1998,0,0,1,293.91,1341.684,"LR",73,161,88,47,41,615.56,34,24.2,2,0.254,295.51,293.5,297.5,3,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,6,16,293.5521,293.8684,294.2327,294.8894,295.8744,296.519,297.1516,297.3639,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,1998,0,0,1,293.91,1341.684,"SR",249,335,86,47,39,334.01,23,20.26,2,0.2379,295.09,293.75,296.25,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,293.7625,293.9427,294.2255,294.5458,295.3916,295.697,295.8571,295.9922,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,1999,0,0,192,293.73,1341.684,"LR",73,161,88,57,31,700.69,32,23.57,5,0.2419,294.44,292.75,296.75,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,6,8,292.8501,293.0263,293.3186,293.8471,294.8561,295.1964,295.5528,295.733,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,1999,0,0,192,293.73,1341.684,"SR",249,335,86,46,40,403.68,20,20.92,4,0.2591,294.62,292.25,296.25,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,292.3941,293.0188,293.283,294.0117,295.0888,295.6214,295.8576,295.9937,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,2000,0,0,336,293.76,1341.684,"LR",73,161,88,52,36,498.18,22,21.2,2,0.1909,294.96,293,297.5,2,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,8,5,293.2748,293.536,293.8153,294.3649,295.3198,295.7613,296.1487,296.4775,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,2000,0,0,336,293.76,1341.684,"SR",249,335,86,41,45,413.9,19,21.87,4,0.2075,294.76,292.25,296.25,3,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,5,292.29,293.0748,293.6354,294.0718,295.269,295.7014,295.8656,295.9537,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,2001,0,0,15,293.68,1341.684,"LR",73,161,88,66,22,575.33,0,0,0,0,294.66,293,296.25,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,293.1009,293.2863,293.5596,293.9272,295.1016,295.6351,295.8499,295.9897,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,2001,0,0,15,293.68,1341.684,"SR",249,335,86,56,30,524,17,21.92,3,0.2363,294.54,292.5,296.25,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,6,292.5375,293.0405,293.3446,293.8476,294.9925,295.4504,295.7282,295.9047,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,2002,0,0,360,294.15,1341.684,"LR",73,161,88,58,30,803.31,7,25.63,0,0,294.88,292.25,297.25,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,292.5503,292.9857,293.7014,294.3121,295.218,295.6985,296.1489,296.5993,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,2002,0,0,360,294.15,1341.684,"SR",249,335,86,47,39,524.4,28,21.31,3,0.2299,295.09,293,296.75,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,293.1464,293.4129,293.8033,294.3551,295.7215,296.1231,296.3409,296.5698,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,2003,0,0,189,293.63,1341.684,"LR",73,161,88,64,24,738.64,0,0,0,0,295.06,292.75,297.5,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,292.9022,293.1779,293.4917,294.1526,295.6028,296.687,297.1529,297.3621,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,2003,0,0,189,293.63,1341.684,"SR",249,335,86,42,44,310.77,0,0,0,0,295.33,293.25,296.75,6,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,293.765,293.9437,294.3501,294.7215,295.6814,296.1509,296.4767,296.6169,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,2004,0,0,178,294.17,1341.684,"LR",73,161,88,51,37,486.21,0,0,0,0,295.02,293,298.5,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,6,13,293.011,293.1211,293.4294,294.0295,295.5435,296.529,297.1566,297.7017,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,2004,0,0,178,294.17,1341.684,"SR",249,335,86,48,38,491.7,0,0,0,0,294.87,293.25,297.5,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,7,293.2883,293.5691,293.7733,294.1476,295.3133,295.9089,296.2152,296.6109,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,2005,0,0,184,294,1341.684,"LR",73,161,88,57,31,659.56,0,0,0,0,295.12,292.75,297.25,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,293.0518,293.4257,293.741,294.2815,295.6013,296.5158,297.0293,297.1419,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,2005,0,0,184,294,1341.684,"SR",249,335,86,40,46,319.69,0,0,0,0,295.29,292.75,296.75,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,2,2,293.759,293.8671,294.0833,294.4877,295.9772,296.2215,296.5378,296.6459,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,2006,0,0,327,293.58,1341.684,"LR",73,161,88,73,15,825.6,0,0,0,0,294.51,293,295.75,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,293.0275,293.2863,293.5505,293.8754,294.8774,295.2242,295.4307,295.5683,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,2006,0,0,327,293.58,1341.684,"SR",249,335,86,56,30,736.79,0,0,0,0,294.76,292.25,296.75,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,3,2,292.5113,292.6914,293.0923,293.8896,295.3987,296.0338,296.5338,296.6419,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,2007,0,0,200,293.69,1341.684,"LR",73,161,88,50,38,561.66,45,21.79,5,0.211,295.26,293,297.75,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4,293.1522,293.4279,293.8273,294.2505,295.8766,296.6612,296.9702,297.2983,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,2007,0,0,200,293.69,1341.684,"SR",249,335,86,42,44,385.04,46,20.1,5,0.2586,295.03,292.5,296.25,4,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,2,9,292.789,293.3258,293.6149,294.283,295.6118,295.8746,295.991,296.1149,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,2008,0,0,206,293.6,1341.684,"LR",73,161,88,61,27,698,45,22.75,6,0.1251,294.62,292.5,297,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,292.6487,292.8649,293.2342,293.8604,295.1261,295.7658,296.4009,296.6487,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,2008,0,0,206,293.6,1341.684,"SR",249,335,86,55,31,540.89,44,21.34,6,0.2512,294.85,291.75,297.5,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,2,8,292.5385,293.0393,293.3846,293.9832,295.5373,295.8711,296.0611,296.2395,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,2009,0,0,359,294.11,1341.684,"LR",73,161,88,50,38,547.88,46,21.15,4,0.1382,295.19,292.25,298,2,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,11,11,7,292.8543,293.5335,293.8443,294.4775,295.6056,296.5265,297.0791,297.4532,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,2009,0,0,359,294.11,1341.684,"SR",249,335,86,42,44,471.46,44,18.08,5,0.2182,295.27,293.75,296.75,3,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,5,9,293.75,293.9122,294.2725,294.5909,295.6989,296.1464,296.2425,296.4047,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,2010,0,0,199,294.19,1341.684,"LR",73,161,88,59,29,698.89,46,24.96,6,0.2486,295.18,292.75,297.25,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,293.0518,293.7725,293.9887,294.5158,295.813,296.214,296.4302,296.7004,"Vihiga","Vihiga",1476
"farmer_382","FinalCoordinates",2,2,59,2,9,26,2010,0,0,199,294.19,1341.684,"SR",249,335,86,53,33,407.13,45,21.26,6,0.259,295.06,293.5,296.5,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,5,293.512,293.6441,293.9114,294.4039,295.488,295.9715,296.1877,296.3228,"Vihiga","Vihiga",1476
